,Date,Location,Reduction_in_hydropower_generation,Running_total,Location_running_total
2618,2026-09-01,Hydro_New Melones[GwH],6.0,-2677.0,-75.0
2619,2026-10-01,Hydro_New Melones[GwH],2.0,-2601.0,-73.0
2620,2026-12-01,Hydro_New Melones[GwH],1.0,-2445.0,-72.0
2621,2027-01-01,Hydro_New Melones[GwH],2.0,-2354.0,-70.0
2622,2027-04-01,Hydro_New Melones[GwH],43.0,-2164.0,-27.0
2623,2027-05-01,Hydro_New Melones[GwH],19.0,-2042.0,-8.0
2624,2027-06-01,Hydro_New Melones[GwH],8.0,-1983.0,0.0
2625,2027-07-01,Hydro_New Melones[GwH],3.0,-1920.0,3.0
2626,2027-08-01,Hydro_New Melones[GwH],1.0,-1904.0,4.0
2627,2027-10-01,Hydro_New Melones[GwH],2.0,-1752.0,6.0
2628,2036-03-01,Hydro_New Melones[GwH],2.0,-484.0,8.0
2629,2037-04-01,Hydro_New Melones[GwH],-1.0,-547.0,7.0
2630,2037-05-01,Hydro_New Melones[GwH],-1.0,-551.0,6.0
2631,2037-06-01,Hydro_New Melones[GwH],-1.0,-566.0,5.0
2632,2037-07-01,Hydro_New Melones[GwH],-1.0,-578.0,4.0
2633,2037-08-01,Hydro_New Melones[GwH],-1.0,-582.0,3.0
2634,2038-07-01,Hydro_New Melones[GwH],3.0,-686.0,6.0
2635,2038-09-01,Hydro_New Melones[GwH],1.0,-652.0,7.0
2636,2039-08-01,Hydro_New Melones[GwH],2.0,-682.0,9.0
2637,2041-07-01,Hydro_New Melones[GwH],3.0,-589.0,12.0
2638,2041-08-01,Hydro_New Melones[GwH],4.0,-604.0,16.0
2639,2042-03-01,Hydro_New Melones[GwH],2.0,-545.0,18.0
2640,2042-05-01,Hydro_New Melones[GwH],-1.0,-580.0,17.0
2641,2042-07-01,Hydro_New Melones[GwH],-1.0,-565.0,16.0
2642,2044-03-01,Hydro_New Melones[GwH],15.0,-437.0,31.0
2643,2044-04-01,Hydro_New Melones[GwH],-13.0,-454.0,18.0
2644,2044-06-01,Hydro_New Melones[GwH],1.0,-447.0,19.0
2645,2044-08-01,Hydro_New Melones[GwH],-1.0,-459.0,18.0
2646,2044-09-01,Hydro_New Melones[GwH],-1.0,-454.0,17.0
2647,2045-05-01,Hydro_New Melones[GwH],-30.0,-533.0,-13.0
2648,2045-09-01,Hydro_New Melones[GwH],-4.0,-510.0,-17.0
2649,2045-10-01,Hydro_New Melones[GwH],1.0,-508.0,-16.0
2650,2046-02-01,Hydro_New Melones[GwH],1.0,-516.0,-15.0
2651,2046-03-01,Hydro_New Melones[GwH],4.0,-501.0,-11.0
2652,2046-04-01,Hydro_New Melones[GwH],8.0,-470.0,-3.0
2653,2046-05-01,Hydro_New Melones[GwH],6.0,-450.0,3.0
2654,2046-06-01,Hydro_New Melones[GwH],5.0,-399.0,8.0
2655,2046-07-01,Hydro_New Melones[GwH],4.0,-364.0,12.0
2656,2046-08-01,Hydro_New Melones[GwH],3.0,-353.0,15.0
2657,2046-09-01,Hydro_New Melones[GwH],3.0,-351.0,18.0
2658,2046-10-01,Hydro_New Melones[GwH],2.0,-337.0,20.0
2659,2047-01-01,Hydro_New Melones[GwH],1.0,-326.0,21.0
2660,2047-03-01,Hydro_New Melones[GwH],1.0,-351.0,22.0
2661,2049-01-01,Hydro_New Melones[GwH],-3.0,-348.0,19.0
2662,2049-03-01,Hydro_New Melones[GwH],2.0,-332.0,21.0
2663,2053-09-01,Hydro_New Melones[GwH],4.0,-284.0,25.0
2664,2058-03-01,Hydro_New Melones[GwH],-3.0,-260.0,22.0
2665,2067-08-01,Hydro_New Melones[GwH],4.0,-120.0,26.0
2666,2025-08-01,Hydro_Noxon Rapids[GwH],-4.0,-632.0,-4.0
2667,2025-09-01,Hydro_Noxon Rapids[GwH],-2.0,-852.0,-6.0
2668,2025-10-01,Hydro_Noxon Rapids[GwH],-2.0,-1116.0,-8.0
2669,2025-11-01,Hydro_Noxon Rapids[GwH],-2.0,-1292.0,-10.0
2670,2025-12-01,Hydro_Noxon Rapids[GwH],-2.0,-1433.0,-12.0
2671,2026-01-01,Hydro_Noxon Rapids[GwH],-2.0,-1835.0,-14.0
2672,2026-02-01,Hydro_Noxon Rapids[GwH],-2.0,-1983.0,-16.0
2673,2026-03-01,Hydro_Noxon Rapids[GwH],-2.0,-1919.0,-18.0
2674,2026-04-01,Hydro_Noxon Rapids[GwH],-3.0,-2195.0,-21.0
2675,2026-05-01,Hydro_Noxon Rapids[GwH],-3.0,-2539.0,-24.0
2676,2026-06-01,Hydro_Noxon Rapids[GwH],-3.0,-2835.0,-27.0
2677,2026-07-01,Hydro_Noxon Rapids[GwH],-3.0,-2835.0,-30.0
2678,2026-08-01,Hydro_Noxon Rapids[GwH],2.0,-2740.0,-28.0
2679,2026-09-01,Hydro_Noxon Rapids[GwH],1.0,-2677.0,-27.0
2680,2026-10-01,Hydro_Noxon Rapids[GwH],1.0,-2601.0,-26.0
2681,2026-12-01,Hydro_Noxon Rapids[GwH],1.0,-2445.0,-25.0
2682,2027-01-01,Hydro_Noxon Rapids[GwH],1.0,-2354.0,-24.0
2683,2027-03-01,Hydro_Noxon Rapids[GwH],1.0,-2277.0,-23.0
2684,2027-04-01,Hydro_Noxon Rapids[GwH],1.0,-2164.0,-22.0
2685,2027-05-01,Hydro_Noxon Rapids[GwH],2.0,-2042.0,-20.0
2686,2027-06-01,Hydro_Noxon Rapids[GwH],2.0,-1983.0,-18.0
2687,2027-07-01,Hydro_Noxon Rapids[GwH],1.0,-1920.0,-17.0
2688,2027-08-01,Hydro_Noxon Rapids[GwH],1.0,-1904.0,-16.0
2689,2029-03-01,Hydro_Noxon Rapids[GwH],-1.0,-1228.0,-17.0
2690,2029-04-01,Hydro_Noxon Rapids[GwH],-1.0,-1249.0,-18.0
2691,2029-05-01,Hydro_Noxon Rapids[GwH],-2.0,-1266.0,-20.0
2692,2029-06-01,Hydro_Noxon Rapids[GwH],-2.0,-1270.0,-22.0
2693,2029-07-01,Hydro_Noxon Rapids[GwH],-1.0,-1284.0,-23.0
2694,2025-08-01,Hydro_Palisades Dam[GwH],-4.0,-632.0,-4.0
2695,2025-09-01,Hydro_Palisades Dam[GwH],-3.0,-852.0,-7.0
2696,2025-10-01,Hydro_Palisades Dam[GwH],-17.0,-1116.0,-24.0
2697,2025-11-01,Hydro_Palisades Dam[GwH],-10.0,-1292.0,-34.0
2698,2026-01-01,Hydro_Palisades Dam[GwH],1.0,-1835.0,-33.0
2699,2026-02-01,Hydro_Palisades Dam[GwH],2.0,-1983.0,-31.0
2700,2026-03-01,Hydro_Palisades Dam[GwH],3.0,-1919.0,-28.0
2701,2026-04-01,Hydro_Palisades Dam[GwH],7.0,-2195.0,-21.0
2702,2026-05-01,Hydro_Palisades Dam[GwH],8.0,-2539.0,-13.0
2703,2026-06-01,Hydro_Palisades Dam[GwH],10.0,-2835.0,-3.0
2704,2026-07-01,Hydro_Palisades Dam[GwH],10.0,-2835.0,7.0
2705,2026-08-01,Hydro_Palisades Dam[GwH],12.0,-2740.0,19.0
2706,2026-09-01,Hydro_Palisades Dam[GwH],-2.0,-2677.0,17.0
2707,2026-10-01,Hydro_Palisades Dam[GwH],4.0,-2601.0,21.0
2708,2026-11-01,Hydro_Palisades Dam[GwH],3.0,-2534.0,24.0
2709,2026-12-01,Hydro_Palisades Dam[GwH],3.0,-2445.0,27.0
2710,2027-01-01,Hydro_Palisades Dam[GwH],3.0,-2354.0,30.0
2711,2027-02-01,Hydro_Palisades Dam[GwH],1.0,-2293.0,31.0
2712,2026-03-01,Hydro_Parker Dam[GwH],-2.0,-1919.0,-2.0
2713,2026-04-01,Hydro_Parker Dam[GwH],-2.0,-2195.0,-4.0
2714,2026-05-01,Hydro_Parker Dam[GwH],-2.0,-2539.0,-6.0
2715,2026-06-01,Hydro_Parker Dam[GwH],-2.0,-2835.0,-8.0
2716,2026-07-01,Hydro_Parker Dam[GwH],-3.0,-2835.0,-11.0
2717,2026-08-01,Hydro_Parker Dam[GwH],-2.0,-2740.0,-13.0
2718,2026-09-01,Hydro_Parker Dam[GwH],-2.0,-2677.0,-15.0
2719,2026-10-01,Hydro_Parker Dam[GwH],-1.0,-2601.0,-16.0
2720,2026-11-01,Hydro_Parker Dam[GwH],-1.0,-2534.0,-17.0
2721,2027-01-01,Hydro_Parker Dam[GwH],-1.0,-2354.0,-18.0
2722,2027-02-01,Hydro_Parker Dam[GwH],-1.0,-2293.0,-19.0
2723,2027-03-01,Hydro_Parker Dam[GwH],-2.0,-2277.0,-21.0
2724,2027-04-01,Hydro_Parker Dam[GwH],-1.0,-2164.0,-22.0
2725,2027-10-01,Hydro_Parker Dam[GwH],1.0,-1752.0,-21.0
2726,2027-12-01,Hydro_Parker Dam[GwH],1.0,-1657.0,-20.0
2727,2028-01-01,Hydro_Parker Dam[GwH],2.0,-1629.0,-18.0
2728,2028-02-01,Hydro_Parker Dam[GwH],2.0,-1632.0,-16.0
2729,2028-03-01,Hydro_Parker Dam[GwH],4.0,-1602.0,-12.0
2730,2028-04-01,Hydro_Parker Dam[GwH],4.0,-1570.0,-8.0
2731,2028-05-01,Hydro_Parker Dam[GwH],4.0,-1508.0,-4.0
2732,2028-06-01,Hydro_Parker Dam[GwH],4.0,-1460.0,0.0
2733,2028-07-01,Hydro_Parker Dam[GwH],4.0,-1376.0,4.0
2734,2028-08-01,Hydro_Parker Dam[GwH],3.0,-1315.0,7.0
2735,2028-09-01,Hydro_Parker Dam[GwH],3.0,-1300.0,10.0
2736,2028-10-01,Hydro_Parker Dam[GwH],2.0,-1287.0,12.0
2737,2028-11-01,Hydro_Parker Dam[GwH],2.0,-1265.0,14.0
2738,2028-12-01,Hydro_Parker Dam[GwH],1.0,-1269.0,15.0
2739,2029-01-01,Hydro_Parker Dam[GwH],2.0,-1232.0,17.0
2740,2029-02-01,Hydro_Parker Dam[GwH],2.0,-1230.0,19.0
2741,2029-03-01,Hydro_Parker Dam[GwH],3.0,-1228.0,22.0
2742,2029-04-01,Hydro_Parker Dam[GwH],3.0,-1249.0,25.0
2743,2029-05-01,Hydro_Parker Dam[GwH],3.0,-1266.0,28.0
2744,2029-06-01,Hydro_Parker Dam[GwH],2.0,-1270.0,30.0
2745,2029-07-01,Hydro_Parker Dam[GwH],3.0,-1284.0,33.0
2746,2029-08-01,Hydro_Parker Dam[GwH],2.0,-1283.0,35.0
2747,2029-09-01,Hydro_Parker Dam[GwH],2.0,-1274.0,37.0
2748,2029-10-01,Hydro_Parker Dam[GwH],2.0,-1273.0,39.0
2749,2029-11-01,Hydro_Parker Dam[GwH],1.0,-1280.0,40.0
2750,2029-12-01,Hydro_Parker Dam[GwH],1.0,-1264.0,41.0
2751,2030-01-01,Hydro_Parker Dam[GwH],1.0,-1248.0,42.0
2752,2030-02-01,Hydro_Parker Dam[GwH],2.0,-1206.0,44.0
2753,2030-03-01,Hydro_Parker Dam[GwH],3.0,-1162.0,47.0
2754,2030-04-01,Hydro_Parker Dam[GwH],4.0,-1101.0,51.0
2755,2030-05-01,Hydro_Parker Dam[GwH],4.0,-1075.0,55.0
2756,2030-06-01,Hydro_Parker Dam[GwH],4.0,-1048.0,59.0
2757,2030-07-01,Hydro_Parker Dam[GwH],4.0,-1030.0,63.0
2758,2030-08-01,Hydro_Parker Dam[GwH],4.0,-1001.0,67.0
2759,2030-09-01,Hydro_Parker Dam[GwH],3.0,-1006.0,70.0
2760,2030-10-01,Hydro_Parker Dam[GwH],3.0,-1000.0,73.0
2761,2030-11-01,Hydro_Parker Dam[GwH],2.0,-988.0,75.0
2762,2030-12-01,Hydro_Parker Dam[GwH],2.0,-982.0,77.0
2763,2031-01-01,Hydro_Parker Dam[GwH],3.0,-990.0,80.0
2764,2031-02-01,Hydro_Parker Dam[GwH],3.0,-982.0,83.0
2765,2031-03-01,Hydro_Parker Dam[GwH],4.0,-963.0,87.0
2766,2031-04-01,Hydro_Parker Dam[GwH],2.0,-1045.0,89.0
2767,2031-05-01,Hydro_Parker Dam[GwH],2.0,-1069.0,91.0
2768,2031-06-01,Hydro_Parker Dam[GwH],1.0,-1096.0,92.0
2769,2031-12-01,Hydro_Parker Dam[GwH],-2.0,-1240.0,90.0
2770,2032-01-01,Hydro_Parker Dam[GwH],-4.0,-1265.0,86.0
2771,2032-02-01,Hydro_Parker Dam[GwH],-5.0,-1289.0,81.0
2772,2032-03-01,Hydro_Parker Dam[GwH],-7.0,-1317.0,74.0
2773,2032-04-01,Hydro_Parker Dam[GwH],-7.0,-1345.0,67.0
2774,2032-05-01,Hydro_Parker Dam[GwH],-7.0,-1409.0,60.0
2775,2032-06-01,Hydro_Parker Dam[GwH],-7.0,-1419.0,53.0
2776,2032-07-01,Hydro_Parker Dam[GwH],-9.0,-1425.0,44.0
2777,2032-08-01,Hydro_Parker Dam[GwH],-8.0,-1435.0,36.0
2778,2032-09-01,Hydro_Parker Dam[GwH],-7.0,-1408.0,29.0
2779,2032-10-01,Hydro_Parker Dam[GwH],-6.0,-1406.0,23.0
2780,2032-11-01,Hydro_Parker Dam[GwH],-4.0,-1400.0,19.0
2781,2032-12-01,Hydro_Parker Dam[GwH],-3.0,-1393.0,16.0
2782,2033-01-01,Hydro_Parker Dam[GwH],-2.0,-1456.0,14.0
2783,2033-02-01,Hydro_Parker Dam[GwH],-2.0,-1451.0,12.0
2784,2033-03-01,Hydro_Parker Dam[GwH],-3.0,-1408.0,9.0
2785,2033-04-01,Hydro_Parker Dam[GwH],-2.0,-1393.0,7.0
2786,2033-05-01,Hydro_Parker Dam[GwH],-2.0,-1430.0,5.0
2787,2033-06-01,Hydro_Parker Dam[GwH],-1.0,-1406.0,4.0
2788,2034-01-01,Hydro_Parker Dam[GwH],1.0,-1317.0,5.0
2789,2034-02-01,Hydro_Parker Dam[GwH],2.0,-1295.0,7.0
2790,2034-03-01,Hydro_Parker Dam[GwH],4.0,-1261.0,11.0
2791,2034-04-01,Hydro_Parker Dam[GwH],6.0,-1226.0,17.0
2792,2034-05-01,Hydro_Parker Dam[GwH],9.0,-1184.0,26.0
2793,2034-06-01,Hydro_Parker Dam[GwH],11.0,-1141.0,37.0
2794,2034-07-01,Hydro_Parker Dam[GwH],17.0,-1092.0,54.0
2795,2034-08-01,Hydro_Parker Dam[GwH],18.0,-1031.0,72.0
2796,2034-09-01,Hydro_Parker Dam[GwH],17.0,-987.0,89.0
2797,2034-10-01,Hydro_Parker Dam[GwH],15.0,-969.0,104.0
2798,2034-11-01,Hydro_Parker Dam[GwH],13.0,-937.0,117.0
2799,2034-12-01,Hydro_Parker Dam[GwH],13.0,-905.0,130.0
2800,2035-01-01,Hydro_Parker Dam[GwH],18.0,-852.0,148.0
2801,2035-02-01,Hydro_Parker Dam[GwH],18.0,-825.0,166.0
2802,2035-03-01,Hydro_Parker Dam[GwH],31.0,-756.0,197.0
2803,2035-04-01,Hydro_Parker Dam[GwH],31.0,-712.0,228.0
2804,2035-05-01,Hydro_Parker Dam[GwH],31.0,-673.0,259.0
2805,2035-06-01,Hydro_Parker Dam[GwH],29.0,-637.0,288.0
2806,2035-07-01,Hydro_Parker Dam[GwH],27.0,-578.0,315.0
2807,2035-08-01,Hydro_Parker Dam[GwH],21.0,-551.0,336.0
2808,2035-09-01,Hydro_Parker Dam[GwH],15.0,-531.0,351.0
2809,2035-10-01,Hydro_Parker Dam[GwH],11.0,-520.0,362.0
2810,2035-11-01,Hydro_Parker Dam[GwH],6.0,-492.0,368.0
2811,2035-12-01,Hydro_Parker Dam[GwH],4.0,-483.0,372.0
2812,2036-01-01,Hydro_Parker Dam[GwH],3.0,-480.0,375.0
2813,2036-02-01,Hydro_Parker Dam[GwH],3.0,-480.0,378.0
2814,2036-03-01,Hydro_Parker Dam[GwH],4.0,-484.0,382.0
2815,2036-04-01,Hydro_Parker Dam[GwH],4.0,-482.0,386.0
2816,2036-05-01,Hydro_Parker Dam[GwH],4.0,-513.0,390.0
2817,2036-06-01,Hydro_Parker Dam[GwH],3.0,-514.0,393.0
2818,2036-07-01,Hydro_Parker Dam[GwH],2.0,-510.0,395.0
2819,2036-08-01,Hydro_Parker Dam[GwH],2.0,-512.0,397.0
2820,2036-09-01,Hydro_Parker Dam[GwH],1.0,-514.0,398.0
2821,2049-01-01,Hydro_Parker Dam[GwH],-1.0,-348.0,397.0
2822,2049-02-01,Hydro_Parker Dam[GwH],-2.0,-327.0,395.0
2823,2049-03-01,Hydro_Parker Dam[GwH],-3.0,-332.0,392.0
2824,2049-04-01,Hydro_Parker Dam[GwH],-4.0,-386.0,388.0
2825,2049-05-01,Hydro_Parker Dam[GwH],-4.0,-387.0,384.0
2826,2049-06-01,Hydro_Parker Dam[GwH],-4.0,-394.0,380.0
2827,2049-07-01,Hydro_Parker Dam[GwH],-4.0,-389.0,376.0
2828,2049-08-01,Hydro_Parker Dam[GwH],-3.0,-358.0,373.0
2829,2049-09-01,Hydro_Parker Dam[GwH],-2.0,-360.0,371.0
2830,2049-10-01,Hydro_Parker Dam[GwH],-2.0,-343.0,369.0
2831,2049-11-01,Hydro_Parker Dam[GwH],-1.0,-344.0,368.0
2832,2057-02-01,Hydro_Parker Dam[GwH],-1.0,-205.0,367.0
2833,2057-03-01,Hydro_Parker Dam[GwH],-2.0,-208.0,365.0
2834,2057-04-01,Hydro_Parker Dam[GwH],-3.0,-215.0,362.0
2835,2057-05-01,Hydro_Parker Dam[GwH],-4.0,-216.0,358.0
2836,2057-06-01,Hydro_Parker Dam[GwH],-4.0,-206.0,354.0
2837,2057-07-01,Hydro_Parker Dam[GwH],-4.0,-205.0,350.0
2838,2057-08-01,Hydro_Parker Dam[GwH],-4.0,-215.0,346.0
2839,2057-09-01,Hydro_Parker Dam[GwH],-3.0,-204.0,343.0
2840,2057-10-01,Hydro_Parker Dam[GwH],-3.0,-224.0,340.0
2841,2057-11-01,Hydro_Parker Dam[GwH],-2.0,-225.0,338.0
2842,2057-12-01,Hydro_Parker Dam[GwH],-2.0,-225.0,336.0
2843,2058-01-01,Hydro_Parker Dam[GwH],-2.0,-229.0,334.0
2844,2058-02-01,Hydro_Parker Dam[GwH],-2.0,-233.0,332.0
2845,2058-03-01,Hydro_Parker Dam[GwH],-4.0,-260.0,328.0
2846,2058-04-01,Hydro_Parker Dam[GwH],-4.0,-265.0,324.0
2847,2058-05-01,Hydro_Parker Dam[GwH],-3.0,-263.0,321.0
2848,2058-06-01,Hydro_Parker Dam[GwH],-3.0,-250.0,318.0
2849,2058-07-01,Hydro_Parker Dam[GwH],-3.0,-245.0,315.0
2850,2058-08-01,Hydro_Parker Dam[GwH],-2.0,-242.0,313.0
2851,2058-09-01,Hydro_Parker Dam[GwH],-2.0,-241.0,311.0
2852,2058-10-01,Hydro_Parker Dam[GwH],-1.0,-254.0,310.0
2853,2059-02-01,Hydro_Parker Dam[GwH],-1.0,-239.0,309.0
2854,2059-03-01,Hydro_Parker Dam[GwH],-2.0,-186.0,307.0
2855,2059-04-01,Hydro_Parker Dam[GwH],-2.0,-196.0,305.0
2856,2059-05-01,Hydro_Parker Dam[GwH],-2.0,-197.0,303.0
2857,2059-06-01,Hydro_Parker Dam[GwH],-2.0,-167.0,301.0
2858,2059-07-01,Hydro_Parker Dam[GwH],-2.0,-154.0,299.0
2859,2059-08-01,Hydro_Parker Dam[GwH],-2.0,-146.0,297.0
2860,2059-09-01,Hydro_Parker Dam[GwH],-2.0,-152.0,295.0
2861,2059-10-01,Hydro_Parker Dam[GwH],-1.0,-135.0,294.0
2862,2059-11-01,Hydro_Parker Dam[GwH],-1.0,-140.0,293.0
2863,2060-01-01,Hydro_Parker Dam[GwH],-1.0,-151.0,292.0
2864,2060-02-01,Hydro_Parker Dam[GwH],-1.0,-152.0,291.0
2865,2060-03-01,Hydro_Parker Dam[GwH],-2.0,-205.0,289.0
2866,2060-04-01,Hydro_Parker Dam[GwH],-2.0,-258.0,287.0
2867,2060-05-01,Hydro_Parker Dam[GwH],-2.0,-246.0,285.0
2868,2060-06-01,Hydro_Parker Dam[GwH],-1.0,-252.0,284.0
2869,2060-07-01,Hydro_Parker Dam[GwH],-1.0,-241.0,283.0
2870,2069-07-01,Hydro_Parker Dam[GwH],-1.0,-78.0,282.0
2871,2069-08-01,Hydro_Parker Dam[GwH],-3.0,-73.0,279.0
2872,2069-09-01,Hydro_Parker Dam[GwH],-2.0,-67.0,277.0
2873,2069-10-01,Hydro_Parker Dam[GwH],-2.0,-67.0,275.0
2874,2069-11-01,Hydro_Parker Dam[GwH],-2.0,-61.0,273.0
2875,2069-12-01,Hydro_Parker Dam[GwH],-1.0,-54.0,272.0
2876,2070-01-01,Hydro_Parker Dam[GwH],-2.0,-51.0,270.0
2877,2070-02-01,Hydro_Parker Dam[GwH],-2.0,-50.0,268.0
2878,2070-03-01,Hydro_Parker Dam[GwH],-3.0,-41.0,265.0
2879,2070-04-01,Hydro_Parker Dam[GwH],-2.0,-32.0,263.0
2880,2070-05-01,Hydro_Parker Dam[GwH],-3.0,-29.0,260.0
2881,2070-06-01,Hydro_Parker Dam[GwH],-3.0,-27.0,257.0
2882,2070-07-01,Hydro_Parker Dam[GwH],-3.0,-22.0,254.0
2883,2070-08-01,Hydro_Parker Dam[GwH],-2.0,-22.0,252.0
2884,2025-08-01,Hydro_Pelton[GwH],-3.0,-632.0,-3.0
2885,2025-09-01,Hydro_Pelton[GwH],-3.0,-852.0,-6.0
2886,2025-10-01,Hydro_Pelton[GwH],-3.0,-1116.0,-9.0
2887,2025-11-01,Hydro_Pelton[GwH],-3.0,-1292.0,-12.0
2888,2025-12-01,Hydro_Pelton[GwH],-4.0,-1433.0,-16.0
2889,2026-01-01,Hydro_Pelton[GwH],-4.0,-1835.0,-20.0
2890,2026-02-01,Hydro_Pelton[GwH],-3.0,-1983.0,-23.0
2891,2026-03-01,Hydro_Pelton[GwH],-4.0,-1919.0,-27.0
2892,2026-04-01,Hydro_Pelton[GwH],-4.0,-2195.0,-31.0
2893,2026-05-01,Hydro_Pelton[GwH],-4.0,-2539.0,-35.0
2894,2026-06-01,Hydro_Pelton[GwH],-4.0,-2835.0,-39.0
2895,2026-07-01,Hydro_Pelton[GwH],-3.0,-2835.0,-42.0
2896,2026-04-01,Hydro_Pine Flat[GwH],-2.0,-2195.0,-2.0
2897,2026-05-01,Hydro_Pine Flat[GwH],-4.0,-2539.0,-6.0
2898,2026-06-01,Hydro_Pine Flat[GwH],-7.0,-2835.0,-13.0
2899,2026-07-01,Hydro_Pine Flat[GwH],-8.0,-2835.0,-21.0
2900,2026-08-01,Hydro_Pine Flat[GwH],-4.0,-2740.0,-25.0
2901,2026-09-01,Hydro_Pine Flat[GwH],-1.0,-2677.0,-26.0
2902,2027-04-01,Hydro_Pine Flat[GwH],-5.0,-2164.0,-31.0
2903,2027-05-01,Hydro_Pine Flat[GwH],-7.0,-2042.0,-38.0
2904,2027-06-01,Hydro_Pine Flat[GwH],-9.0,-1983.0,-47.0
2905,2027-07-01,Hydro_Pine Flat[GwH],-2.0,-1920.0,-49.0
2906,2027-09-01,Hydro_Pine Flat[GwH],-1.0,-1784.0,-50.0
2907,2031-06-01,Hydro_Pine Flat[GwH],-1.0,-1096.0,-51.0
2908,2031-07-01,Hydro_Pine Flat[GwH],7.0,-1104.0,-44.0
2909,2031-08-01,Hydro_Pine Flat[GwH],4.0,-1121.0,-40.0
2910,2032-04-01,Hydro_Pine Flat[GwH],-1.0,-1345.0,-41.0
2911,2032-05-01,Hydro_Pine Flat[GwH],-2.0,-1409.0,-43.0
2912,2037-06-01,Hydro_Pine Flat[GwH],-1.0,-566.0,-44.0
2913,2037-07-01,Hydro_Pine Flat[GwH],-1.0,-578.0,-45.0
2914,2041-05-01,Hydro_Pine Flat[GwH],-1.0,-605.0,-46.0
2915,2041-06-01,Hydro_Pine Flat[GwH],-2.0,-600.0,-48.0
2916,2042-05-01,Hydro_Pine Flat[GwH],-2.0,-580.0,-50.0
2917,2042-07-01,Hydro_Pine Flat[GwH],6.0,-565.0,-44.0
2918,2042-08-01,Hydro_Pine Flat[GwH],2.0,-540.0,-42.0
2919,2044-05-01,Hydro_Pine Flat[GwH],-2.0,-458.0,-44.0
2920,2045-05-01,Hydro_Pine Flat[GwH],-1.0,-533.0,-45.0
2921,2045-06-01,Hydro_Pine Flat[GwH],-2.0,-536.0,-47.0
2922,2025-08-01,Hydro_Poe[GwH],-2.0,-632.0,-2.0
2923,2025-09-01,Hydro_Poe[GwH],-1.0,-852.0,-3.0
2924,2025-09-01,Hydro_Pole Hill[GwH],-1.0,-852.0,-1.0
2925,2026-08-01,Hydro_Pole Hill[GwH],-4.0,-2740.0,-5.0
2926,2026-09-01,Hydro_Pole Hill[GwH],1.0,-2677.0,-4.0
2927,2026-10-01,Hydro_Pole Hill[GwH],1.0,-2601.0,-3.0
2928,2027-08-01,Hydro_Pole Hill[GwH],-2.0,-1904.0,-5.0
2929,2028-07-01,Hydro_Pole Hill[GwH],-2.0,-1376.0,-7.0
2930,2029-06-01,Hydro_Pole Hill[GwH],-6.0,-1270.0,-13.0
2931,2029-07-01,Hydro_Pole Hill[GwH],-1.0,-1284.0,-14.0
2932,2030-09-01,Hydro_Pole Hill[GwH],-4.0,-1006.0,-18.0
2933,2035-08-01,Hydro_Pole Hill[GwH],-1.0,-551.0,-19.0
2934,2042-05-01,Hydro_Pole Hill[GwH],1.0,-580.0,-18.0
2935,2042-06-01,Hydro_Pole Hill[GwH],2.0,-580.0,-16.0
2936,2045-06-01,Hydro_Pole Hill[GwH],3.0,-536.0,-13.0
2937,2048-07-01,Hydro_Pole Hill[GwH],2.0,-361.0,-11.0
2938,2049-06-01,Hydro_Pole Hill[GwH],2.0,-394.0,-9.0
2939,2049-07-01,Hydro_Pole Hill[GwH],1.0,-389.0,-8.0
2940,2049-10-01,Hydro_Pole Hill[GwH],-1.0,-343.0,-9.0
2941,2050-06-01,Hydro_Pole Hill[GwH],1.0,-454.0,-8.0
2942,2052-06-01,Hydro_Pole Hill[GwH],2.0,-359.0,-6.0
2943,2052-07-01,Hydro_Pole Hill[GwH],1.0,-348.0,-5.0
2944,2052-08-01,Hydro_Pole Hill[GwH],-1.0,-337.0,-6.0
2945,2053-07-01,Hydro_Pole Hill[GwH],1.0,-289.0,-5.0
2946,2055-04-01,Hydro_Pole Hill[GwH],1.0,-257.0,-4.0
2947,2056-06-01,Hydro_Pole Hill[GwH],1.0,-182.0,-3.0
2948,2060-05-01,Hydro_Pole Hill[GwH],6.0,-246.0,3.0
2949,2025-08-01,Hydro_Priest Rapids[GwH],-20.0,-632.0,-20.0
2950,2025-08-01,Hydro_R C Kirkwood[GwH],-2.0,-632.0,-2.0
2951,2025-09-01,Hydro_R C Kirkwood[GwH],-2.0,-852.0,-4.0
2952,2026-08-01,Hydro_R C Kirkwood[GwH],1.0,-2740.0,-3.0
2953,2027-04-01,Hydro_R C Kirkwood[GwH],3.0,-2164.0,0.0
2954,2027-05-01,Hydro_R C Kirkwood[GwH],31.0,-2042.0,31.0
2955,2027-08-01,Hydro_R C Kirkwood[GwH],1.0,-1904.0,32.0
2956,2027-09-01,Hydro_R C Kirkwood[GwH],1.0,-1784.0,33.0
2957,2028-07-01,Hydro_R C Kirkwood[GwH],2.0,-1376.0,35.0
2958,2028-08-01,Hydro_R C Kirkwood[GwH],1.0,-1315.0,36.0
2959,2028-09-01,Hydro_R C Kirkwood[GwH],1.0,-1300.0,37.0
2960,2029-04-01,Hydro_R C Kirkwood[GwH],1.0,-1249.0,38.0
2961,2029-05-01,Hydro_R C Kirkwood[GwH],1.0,-1266.0,39.0
2962,2029-06-01,Hydro_R C Kirkwood[GwH],2.0,-1270.0,41.0
