,Date,Location,Increase_in_gw_storage,Running_total,Location_running_total
172,2058-12-01,GW_storage_AZ_APS_E_GW[AF],6.0,27637510321.0,1788.0
173,2059-01-01,GW_storage_AZ_APS_E_GW[AF],6.0,27724782688.0,1794.0
174,2059-02-01,GW_storage_AZ_APS_E_GW[AF],6.0,27810755718.0,1800.0
175,2059-03-01,GW_storage_AZ_APS_E_GW[AF],6.0,27896541840.0,1806.0
176,2059-04-01,GW_storage_AZ_APS_E_GW[AF],6.0,27983158225.0,1812.0
177,2059-05-01,GW_storage_AZ_APS_E_GW[AF],6.0,28068609593.0,1818.0
178,2059-06-01,GW_storage_AZ_APS_E_GW[AF],5.0,28152787468.0,1823.0
179,2059-07-01,GW_storage_AZ_APS_E_GW[AF],6.0,28236332999.0,1829.0
180,2059-08-01,GW_storage_AZ_APS_E_GW[AF],5.0,28318572807.0,1834.0
181,2059-10-01,GW_storage_AZ_APS_E_GW[AF],-6.0,28479103119.0,1828.0
182,2059-11-01,GW_storage_AZ_APS_E_GW[AF],-7.0,28557500883.0,1821.0
183,2059-12-01,GW_storage_AZ_APS_E_GW[AF],11.0,28634604338.0,1832.0
184,2060-01-01,GW_storage_AZ_APS_E_GW[AF],14.0,28710443047.0,1846.0
185,2060-02-01,GW_storage_AZ_APS_E_GW[AF],18.0,28786274550.0,1864.0
186,2060-03-01,GW_storage_AZ_APS_E_GW[AF],7.0,28879853438.0,1871.0
187,2060-04-01,GW_storage_AZ_APS_E_GW[AF],16.0,28990214079.0,1887.0
188,2060-05-01,GW_storage_AZ_APS_E_GW[AF],16.0,29103727881.0,1903.0
189,2060-06-01,GW_storage_AZ_APS_E_GW[AF],16.0,29215590736.0,1919.0
190,2060-07-01,GW_storage_AZ_APS_E_GW[AF],15.0,29328935945.0,1934.0
191,2060-08-01,GW_storage_AZ_APS_E_GW[AF],15.0,29443370453.0,1949.0
192,2060-09-01,GW_storage_AZ_APS_E_GW[AF],15.0,29555939026.0,1964.0
193,2060-10-01,GW_storage_AZ_APS_E_GW[AF],15.0,29666544701.0,1979.0
194,2060-11-01,GW_storage_AZ_APS_E_GW[AF],14.0,29775367323.0,1993.0
195,2060-12-01,GW_storage_AZ_APS_E_GW[AF],14.0,29882380576.0,2007.0
196,2061-01-01,GW_storage_AZ_APS_E_GW[AF],13.0,29987527008.0,2020.0
197,2061-02-01,GW_storage_AZ_APS_E_GW[AF],14.0,30091019710.0,2034.0
198,2061-03-01,GW_storage_AZ_APS_E_GW[AF],13.0,30192717697.0,2047.0
199,2061-04-01,GW_storage_AZ_APS_E_GW[AF],13.0,30292741250.0,2060.0
200,2061-05-01,GW_storage_AZ_APS_E_GW[AF],13.0,30391102964.0,2073.0
201,2061-06-01,GW_storage_AZ_APS_E_GW[AF],13.0,30488974784.0,2086.0
202,2061-07-01,GW_storage_AZ_APS_E_GW[AF],12.0,30586949239.0,2098.0
203,2061-08-01,GW_storage_AZ_APS_E_GW[AF],12.0,30683333595.0,2110.0
204,2061-09-01,GW_storage_AZ_APS_E_GW[AF],12.0,30778227342.0,2122.0
205,2061-10-01,GW_storage_AZ_APS_E_GW[AF],12.0,30871540859.0,2134.0
206,2061-11-01,GW_storage_AZ_APS_E_GW[AF],12.0,30963338339.0,2146.0
207,2061-12-01,GW_storage_AZ_APS_E_GW[AF],11.0,31053614654.0,2157.0
208,2062-01-01,GW_storage_AZ_APS_E_GW[AF],12.0,31142369861.0,2169.0
209,2062-02-01,GW_storage_AZ_APS_E_GW[AF],11.0,31229794826.0,2180.0
210,2062-03-01,GW_storage_AZ_APS_E_GW[AF],11.0,31315796428.0,2191.0
211,2062-04-01,GW_storage_AZ_APS_E_GW[AF],12.0,31400455406.0,2203.0
212,2062-05-01,GW_storage_AZ_APS_E_GW[AF],11.0,31486711640.0,2214.0
213,2062-06-01,GW_storage_AZ_APS_E_GW[AF],11.0,31571581832.0,2225.0
214,2062-07-01,GW_storage_AZ_APS_E_GW[AF],4.0,31655115720.0,2229.0
215,2062-08-01,GW_storage_AZ_APS_E_GW[AF],4.0,31737386998.0,2233.0
216,2062-09-01,GW_storage_AZ_APS_E_GW[AF],12.0,31818412546.0,2245.0
217,2062-10-01,GW_storage_AZ_APS_E_GW[AF],13.0,31898088193.0,2258.0
218,2062-11-01,GW_storage_AZ_APS_E_GW[AF],19.0,31976630536.0,2277.0
219,2062-12-01,GW_storage_AZ_APS_E_GW[AF],14.0,32053861003.0,2291.0
220,2063-01-01,GW_storage_AZ_APS_E_GW[AF],27.0,32129917215.0,2318.0
221,2063-02-01,GW_storage_AZ_APS_E_GW[AF],13.0,32204855385.0,2331.0
222,2063-04-01,GW_storage_AZ_APS_E_GW[AF],35.0,32370336496.0,2366.0
223,2063-05-01,GW_storage_AZ_APS_E_GW[AF],34.0,32467836419.0,2400.0
224,2063-06-01,GW_storage_AZ_APS_E_GW[AF],35.0,32566432028.0,2435.0
225,2063-07-01,GW_storage_AZ_APS_E_GW[AF],34.0,32664071706.0,2469.0
226,2063-08-01,GW_storage_AZ_APS_E_GW[AF],33.0,32760096906.0,2502.0
227,2063-09-01,GW_storage_AZ_APS_E_GW[AF],33.0,32854548888.0,2535.0
228,2063-10-01,GW_storage_AZ_APS_E_GW[AF],32.0,32947405322.0,2567.0
229,2063-11-01,GW_storage_AZ_APS_E_GW[AF],32.0,33038879090.0,2599.0
230,2063-12-01,GW_storage_AZ_APS_E_GW[AF],44.0,33128797453.0,2643.0
231,2064-01-01,GW_storage_AZ_APS_E_GW[AF],59.0,33217233665.0,2702.0
232,2064-02-01,GW_storage_AZ_APS_E_GW[AF],50.0,33304267277.0,2752.0
233,2064-03-01,GW_storage_AZ_APS_E_GW[AF],49.0,33389822296.0,2801.0
234,2064-04-01,GW_storage_AZ_APS_E_GW[AF],48.0,33473994130.0,2849.0
235,2064-05-01,GW_storage_AZ_APS_E_GW[AF],47.0,33556880974.0,2896.0
236,2064-06-01,GW_storage_AZ_APS_E_GW[AF],45.0,33638656199.0,2941.0
237,2064-07-01,GW_storage_AZ_APS_E_GW[AF],45.0,33719176709.0,2986.0
238,2064-08-01,GW_storage_AZ_APS_E_GW[AF],44.0,33798490503.0,3030.0
239,2064-09-01,GW_storage_AZ_APS_E_GW[AF],44.0,33876740300.0,3074.0
240,2064-10-01,GW_storage_AZ_APS_E_GW[AF],43.0,33953856904.0,3117.0
241,2064-11-01,GW_storage_AZ_APS_E_GW[AF],42.0,34029859318.0,3159.0
242,2064-12-01,GW_storage_AZ_APS_E_GW[AF],41.0,34104705046.0,3200.0
243,2065-01-01,GW_storage_AZ_APS_E_GW[AF],40.0,34178430178.0,3240.0
244,2065-02-01,GW_storage_AZ_APS_E_GW[AF],40.0,34259043206.0,3280.0
245,2065-03-01,GW_storage_AZ_APS_E_GW[AF],38.0,34345774713.0,3318.0
246,2065-04-01,GW_storage_AZ_APS_E_GW[AF],38.0,34439967774.0,3356.0
247,2065-05-01,GW_storage_AZ_APS_E_GW[AF],34.0,34539853675.0,3390.0
248,2065-06-01,GW_storage_AZ_APS_E_GW[AF],65.0,34639087618.0,3455.0
249,2065-07-01,GW_storage_AZ_APS_E_GW[AF],72.0,34736738799.0,3527.0
250,2065-08-01,GW_storage_AZ_APS_E_GW[AF],44.0,34832816568.0,3571.0
251,2065-09-01,GW_storage_AZ_APS_E_GW[AF],-9.0,34927380670.0,3562.0
252,2065-10-01,GW_storage_AZ_APS_E_GW[AF],-20.0,35020441460.0,3542.0
253,2065-11-01,GW_storage_AZ_APS_E_GW[AF],-24.0,35112042999.0,3518.0
254,2065-12-01,GW_storage_AZ_APS_E_GW[AF],-28.0,35202054465.0,3490.0
255,2066-01-01,GW_storage_AZ_APS_E_GW[AF],-9.0,35290640424.0,3481.0
256,2066-02-01,GW_storage_AZ_APS_E_GW[AF],25.0,35377855457.0,3506.0
257,2066-03-01,GW_storage_AZ_APS_E_GW[AF],10.0,35464965426.0,3516.0
258,2066-04-01,GW_storage_AZ_APS_E_GW[AF],-15.0,35558456525.0,3501.0
259,2066-05-01,GW_storage_AZ_APS_E_GW[AF],-35.0,35652651247.0,3466.0
260,2066-06-01,GW_storage_AZ_APS_E_GW[AF],-93.0,35745332731.0,3373.0
261,2066-07-01,GW_storage_AZ_APS_E_GW[AF],-95.0,35838785954.0,3278.0
262,2066-08-01,GW_storage_AZ_APS_E_GW[AF],-97.0,35930731728.0,3181.0
263,2066-09-01,GW_storage_AZ_APS_E_GW[AF],-61.0,36021404340.0,3120.0
264,2066-10-01,GW_storage_AZ_APS_E_GW[AF],-54.0,36110569172.0,3066.0
265,2066-11-01,GW_storage_AZ_APS_E_GW[AF],-54.0,36198446170.0,3012.0
266,2066-12-01,GW_storage_AZ_APS_E_GW[AF],-73.0,36285047656.0,2939.0
267,2067-01-01,GW_storage_AZ_APS_E_GW[AF],-4.0,36370248216.0,2935.0
268,2067-02-01,GW_storage_AZ_APS_E_GW[AF],-4.0,36455660113.0,2931.0
269,2068-05-01,GW_storage_AZ_APS_E_GW[AF],2.0,37895195718.0,2933.0
270,2068-06-01,GW_storage_AZ_APS_E_GW[AF],2.0,37981726090.0,2935.0
271,2068-09-01,GW_storage_AZ_APS_E_GW[AF],2.0,38233949718.0,2937.0
272,2068-10-01,GW_storage_AZ_APS_E_GW[AF],2.0,38315656637.0,2939.0
273,2068-11-01,GW_storage_AZ_APS_E_GW[AF],2.0,38396437443.0,2941.0
274,2068-12-01,GW_storage_AZ_APS_E_GW[AF],2.0,38476272198.0,2943.0
275,2069-01-01,GW_storage_AZ_APS_E_GW[AF],2.0,38554885013.0,2945.0
276,2069-03-01,GW_storage_AZ_APS_E_GW[AF],2.0,38709056903.0,2947.0
277,2069-04-01,GW_storage_AZ_APS_E_GW[AF],2.0,38784521896.0,2949.0
278,2069-05-01,GW_storage_AZ_APS_E_GW[AF],2.0,38858936646.0,2951.0
279,2069-06-01,GW_storage_AZ_APS_E_GW[AF],2.0,38932326058.0,2953.0
280,2069-08-01,GW_storage_AZ_APS_E_GW[AF],2.0,39075951947.0,2955.0
281,2069-10-01,GW_storage_AZ_APS_E_GW[AF],2.0,39215700762.0,2957.0
282,2021-06-01,GW_storage_AZ_APS_N_GW[AF],4.0,32028305.0,4.0
